"ObservationDate","Province.State","Country.Region","Confirmed","Deaths","Recovered"
2020-02-03,"","Sri Lanka",1,0,0
2020-02-03,"","Sweden",1,0,0
2020-02-03,"","Thailand",19,0,5
2020-02-03,"","United Arab Emirates",5,0,0
2020-02-03,"","United Kingdom",2,0,0
2020-02-03,"","Vietnam",8,0,1
2020-02-03,"Anhui","China",408,0,14
2020-02-03,"Beijing","China",212,1,12
2020-02-03,"Boston, MA","US",1,0,0
2020-02-03,"British Columbia","Canada",1,0,0
2020-02-03,"Chicago, IL","US",2,0,0
2020-02-03,"Chongqing","China",337,2,9
2020-02-03,"Fujian","China",179,0,1
2020-02-03,"Gansu","China",55,0,3
2020-02-03,"Guangdong","China",725,0,21
2020-02-03,"Guangxi","China",127,0,7
2020-02-03,"Guizhou","China",46,0,2
2020-02-03,"Hainan","China",72,1,4
2020-02-03,"Hebei","China",113,1,3
2020-02-03,"Heilongjiang","China",121,2,2
2020-02-03,"Henan","China",566,2,16
2020-02-03,"Hong Kong","Hong Kong",15,0,0
2020-02-03,"Hubei","China",13522,414,386
2020-02-03,"Hunan","China",521,0,22
2020-02-03,"Inner Mongolia","China",34,0,1
2020-02-03,"Jiangsu","China",271,0,8
2020-02-03,"Jiangxi","China",391,0,18
2020-02-03,"Jilin","China",31,0,1
2020-02-03,"Liaoning","China",74,0,1
2020-02-03,"Los Angeles, CA","US",1,0,0
2020-02-03,"Macau","Macau",8,0,0
2020-02-03,"New South Wales","Australia",4,0,2
2020-02-03,"Ningxia","China",31,0,1
2020-02-03,"Ontario","Canada",3,0,0
2020-02-03,"Orange, CA","US",1,0,0
2020-02-03,"Qinghai","China",13,0,0
2020-02-03,"Queensland","Australia",2,0,0
2020-02-03,"San Benito, CA","US",2,0,0
2020-02-03,"Santa Clara, CA","US",2,0,0
2020-02-03,"Seattle, WA","US",1,0,0
2020-02-03,"Shaanxi","China",128,0,0
2020-02-03,"Shandong","China",259,0,7
2020-02-03,"Shanghai","China",203,1,10
2020-02-03,"Shanxi","China",74,0,2
2020-02-03,"Sichuan","China",254,1,14
2020-02-03,"South Australia","Australia",2,0,0
2020-02-03,"Taiwan","Taiwan",10,0,0
2020-02-03,"Tempe, AZ","US",1,0,0
2020-02-03,"Tianjin","China",60,0,1
2020-02-03,"Tibet","China",1,0,0
2020-02-03,"Victoria","Australia",4,0,0
2020-02-03,"Xinjiang","China",24,0,0
2020-02-03,"Yunnan","China",117,0,5
2020-02-03,"Zhejiang","China",724,0,43
2020-02-04,"","Belgium",1,0,0
2020-02-04,"","Cambodia",1,0,0
2020-02-04,"","Finland",1,0,0
2020-02-04,"","France",6,0,0
2020-02-04,"","Germany",12,0,0
2020-02-04,"","India",3,0,0
2020-02-04,"","Italy",2,0,0
2020-02-04,"","Japan",22,0,1
2020-02-04,"","Korea, South",16,0,0
2020-02-04,"","Malaysia",10,0,0
2020-02-04,"","Nepal",1,0,0
2020-02-04,"","Philippines",2,1,0
2020-02-04,"","Russia",2,0,0
2020-02-04,"","Singapore",24,0,0
2020-02-04,"","Spain",1,0,0
2020-02-04,"","Sri Lanka",1,0,0
2020-02-04,"","Sweden",1,0,0
2020-02-04,"","Thailand",25,0,5
2020-02-04,"","United Arab Emirates",5,0,0
2020-02-04,"","United Kingdom",2,0,0
2020-02-04,"","Vietnam",8,0,1
2020-02-04,"Anhui","China",480,0,20
2020-02-04,"Beijing","China",228,1,23
2020-02-04,"Boston, MA","US",1,0,0
2020-02-04,"British Columbia","Canada",1,0,0
2020-02-04,"Chicago, IL","US",2,0,0
2020-02-04,"Chongqing","China",366,2,9
2020-02-04,"Fujian","China",194,0,3
2020-02-04,"Gansu","China",57,0,4
2020-02-04,"Guangdong","China",813,0,30
2020-02-04,"Guangxi","China",139,0,10
2020-02-04,"Guizhou","China",58,0,2
2020-02-04,"Hainan","China",80,1,5
2020-02-04,"Hebei","China",126,1,4
2020-02-04,"Heilongjiang","China",155,2,4
2020-02-04,"Henan","China",675,2,27
2020-02-04,"Hong Kong","Hong Kong",17,1,0
2020-02-04,"Hubei","China",16678,479,522
2020-02-04,"Hunan","China",593,0,31
2020-02-04,"Inner Mongolia","China",35,0,1
2020-02-04,"Jiangsu","China",308,0,12
2020-02-04,"Jiangxi","China",476,0,20
2020-02-04,"Jilin","China",42,0,1
2020-02-04,"Liaoning","China",81,0,2
2020-02-04,"London, ON","Canada",1,0,0
2020-02-04,"Los Angeles, CA","US",1,0,0
2020-02-04,"Macau","Macau",10,0,0
2020-02-04,"New South Wales","Australia",4,0,2
2020-02-04,"Ningxia","China",34,0,1
2020-02-04,"Orange, CA","US",1,0,0
2020-02-04,"Qinghai","China",15,0,0
2020-02-04,"Queensland","Australia",3,0,0
2020-02-04,"San Benito, CA","US",2,0,0
2020-02-04,"Santa Clara, CA","US",2,0,0
2020-02-04,"Seattle, WA","US",1,0,0
2020-02-04,"Shaanxi","China",142,0,2
2020-02-04,"Shandong","China",275,0,11
2020-02-04,"Shanghai","China",219,1,12
2020-02-04,"Shanxi","China",81,0,4
2020-02-04,"Sichuan","China",282,1,14
2020-02-04,"South Australia","Australia",2,0,0
2020-02-04,"Taiwan","Taiwan",11,0,0
2020-02-04,"Tempe, AZ","US",1,0,0
2020-02-04,"Tianjin","China",67,0,2
2020-02-04,"Tibet","China",1,0,0
2020-02-04,"Toronto, ON","Canada",2,0,0
2020-02-04,"Victoria","Australia",4,0,0
2020-02-04,"Xinjiang","China",29,0,0
2020-02-04,"Yunnan","China",122,0,5
2020-02-04,"Zhejiang","China",829,0,62
2020-02-05,"","Belgium",1,0,0
2020-02-05,"","Cambodia",1,0,0
2020-02-05,"","Finland",1,0,0
2020-02-05,"","France",6,0,0
2020-02-05,"","Germany",12,0,0
2020-02-05,"","India",3,0,0
2020-02-05,"","Italy",2,0,0
2020-02-05,"","Japan",22,0,1
2020-02-05,"","Korea, South",19,0,0
2020-02-05,"","Malaysia",12,0,0
2020-02-05,"","Nepal",1,0,0
2020-02-05,"","Philippines",2,1,0
2020-02-05,"","Russia",2,0,0
2020-02-05,"","Singapore",28,0,0
2020-02-05,"","Spain",1,0,0
2020-02-05,"","Sri Lanka",1,0,0
2020-02-05,"","Sweden",1,0,0
2020-02-05,"","Thailand",25,0,5
2020-02-05,"","United Arab Emirates",5,0,0
2020-02-05,"","United Kingdom",2,0,0
2020-02-05,"","Vietnam",8,0,1
2020-02-05,"Anhui","China",530,0,23
2020-02-05,"Beijing","China",253,1,24
2020-02-05,"Boston, MA","US",1,0,0
2020-02-05,"British Columbia","Canada",2,0,0
2020-02-05,"Chicago, IL","US",2,0,0
2020-02-05,"Chongqing","China",389,2,15
2020-02-05,"Fujian","China",205,0,11
2020-02-05,"Gansu","China",62,0,6
2020-02-05,"Guangdong","China",895,0,49
2020-02-05,"Guangxi","China",150,0,13
2020-02-05,"Guizhou","China",64,1,9
2020-02-05,"Hainan","China",99,1,5
2020-02-05,"Hebei","China",135,1,6
2020-02-05,"Heilongjiang","China",190,2,7
2020-02-05,"Henan","China",764,2,47
2020-02-05,"Hong Kong","Hong Kong",21,1,0
2020-02-05,"Hubei","China",19665,549,633
2020-02-05,"Hunan","China",661,0,54
2020-02-05,"Inner Mongolia","China",42,0,3
2020-02-05,"Jiangsu","China",341,0,23
2020-02-05,"Jiangxi","China",548,0,27
2020-02-05,"Jilin","China",54,0,2
2020-02-05,"Liaoning","China",89,0,4
2020-02-05,"London, ON","Canada",1,0,0
2020-02-05,"Los Angeles, CA","US",1,0,0
2020-02-05,"Macau","Macau",10,0,0
2020-02-05,"Madison, WI","US",1,0,0
2020-02-05,"New South Wales","Australia",4,0,2
2020-02-05,"Ningxia","China",34,0,1
2020-02-05,"Orange, CA","US",1,0,0
2020-02-05,"Qinghai","China",17,0,3
2020-02-05,"Queensland","Australia",3,0,0
2020-02-05,"San Benito, CA","US",2,0,0
2020-02-05,"Santa Clara, CA","US",2,0,0
2020-02-05,"Seattle, WA","US",1,0,0
2020-02-05,"Shaanxi","China",165,0,6
2020-02-05,"Shandong","China",307,0,15
2020-02-05,"Shanghai","China",243,1,15
2020-02-05,"Shanxi","China",81,0,5
2020-02-05,"Sichuan","China",301,1,24
2020-02-05,"South Australia","Australia",2,0,0
2020-02-05,"Taiwan","Taiwan",11,0,0
2020-02-05,"Tempe, AZ","US",1,0,0
2020-02-05,"Tianjin","China",69,1,2
2020-02-05,"Tibet","China",1,0,0
2020-02-05,"Toronto, ON","Canada",2,0,0
2020-02-05,"Victoria","Australia",4,0,0
2020-02-05,"Xinjiang","China",32,0,0
2020-02-05,"Yunnan","China",128,0,5
2020-02-05,"Zhejiang","China",895,0,78
2020-02-06,"","Belgium",1,0,0
2020-02-06,"","Cambodia",1,0,0
2020-02-06,"","Finland",1,0,0
2020-02-06,"","France",6,0,0
2020-02-06,"","Germany",12,0,0
2020-02-06,"","India",3,0,0
2020-02-06,"","Italy",2,0,0
2020-02-06,"","Japan",45,0,1
2020-02-06,"","Korea, South",23,0,0
2020-02-06,"","Malaysia",12,0,0
2020-02-06,"","Nepal",1,0,0
2020-02-06,"","Philippines",2,1,0
2020-02-06,"","Russia",2,0,0
2020-02-06,"","Singapore",28,0,0
2020-02-06,"","Spain",1,0,0
2020-02-06,"","Sri Lanka",1,0,0
2020-02-06,"","Sweden",1,0,0
2020-02-06,"","Thailand",25,0,5
2020-02-06,"","United Arab Emirates",5,0,0
2020-02-06,"","United Kingdom",2,0,0
2020-02-06,"","Vietnam",10,0,1
2020-02-06,"Anhui","China",591,0,34
2020-02-06,"Beijing","China",274,1,31
2020-02-06,"Boston, MA","US",1,0,0
2020-02-06,"British Columbia","Canada",2,0,0
2020-02-06,"Chicago, IL","US",2,0,0
2020-02-06,"Chongqing","China",411,2,24
2020-02-06,"Fujian","China",215,0,14
2020-02-06,"Gansu","China",62,0,6
2020-02-06,"Guangdong","China",970,0,69
2020-02-06,"Guangxi","China",168,0,14
2020-02-06,"Guizhou","China",71,1,6
2020-02-06,"Hainan","China",106,1,8
2020-02-06,"Hebei","China",157,1,13
2020-02-06,"Heilongjiang","China",227,3,8
2020-02-06,"Henan","China",851,2,56
2020-02-06,"Hong Kong","Hong Kong",24,1,0
2020-02-06,"Hubei","China",22112,618,817
2020-02-06,"Hunan","China",711,0,81
2020-02-06,"Inner Mongolia","China",46,0,4
2020-02-06,"Jiangsu","China",373,0,34
2020-02-06,"Jiangxi","China",600,0,37
2020-02-06,"Jilin","China",59,0,4
2020-02-06,"Liaoning","China",94,0,5
2020-02-06,"London, ON","Canada",1,0,0
2020-02-06,"Los Angeles, CA","US",1,0,0
2020-02-06,"Macau","Macau",10,0,1
2020-02-06,"Madison, WI","US",1,0,0
2020-02-06,"New South Wales","Australia",4,0,2
2020-02-06,"Ningxia","China",40,0,1
2020-02-06,"Orange, CA","US",1,0,0
2020-02-06,"Qinghai","China",18,0,3
2020-02-06,"Queensland","Australia",4,0,0
2020-02-06,"San Benito, CA","US",2,0,0
2020-02-06,"Santa Clara, CA","US",2,0,0
2020-02-06,"Seattle, WA","US",1,0,0
2020-02-06,"Shaanxi","China",173,0,9
2020-02-06,"Shandong","China",347,0,27
2020-02-06,"Shanghai","China",257,1,25
2020-02-06,"Shanxi","China",96,0,12
2020-02-06,"Sichuan","China",321,1,31
2020-02-06,"South Australia","Australia",2,0,0
2020-02-06,"Taiwan","Taiwan",16,0,1
2020-02-06,"Tempe, AZ","US",1,0,0
2020-02-06,"Tianjin","China",79,1,2
2020-02-06,"Tibet","China",1,0,0
2020-02-06,"Toronto, ON","Canada",2,0,0
2020-02-06,"Victoria","Australia",4,0,0
2020-02-06,"Xinjiang","China",36,0,0
2020-02-06,"Yunnan","China",133,0,7
2020-02-06,"Zhejiang","China",954,0,94
2020-02-07,"","Belgium",1,0,0
2020-02-07,"","Cambodia",1,0,0
2020-02-07,"","Finland",1,0,0
2020-02-07,"","France",6,0,0
2020-02-07,"","Germany",13,0,0
2020-02-07,"","India",3,0,0
2020-02-07,"","Italy",3,0,0
2020-02-07,"","Japan",25,0,1
2020-02-07,"","Korea, South",24,0,1
2020-02-07,"","Malaysia",12,0,1
2020-02-07,"","Nepal",1,0,0
2020-02-07,"","Philippines",3,1,0
2020-02-07,"","Russia",2,0,0
2020-02-07,"","Singapore",30,0,0
2020-02-07,"","Spain",1,0,0
2020-02-07,"","Sri Lanka",1,0,0
2020-02-07,"","Sweden",1,0,0
2020-02-07,"","Thailand",25,0,5
2020-02-07,"","United Arab Emirates",5,0,0
2020-02-07,"","United Kingdom",3,0,0
2020-02-07,"","Vietnam",10,0,1
2020-02-07,"Anhui","China",665,0,47
2020-02-07,"Beijing","China",297,1,33
2020-02-07,"Boston, MA","US",1,0,0
2020-02-07,"British Columbia","Canada",4,0,0
2020-02-07,"Chicago, IL","US",2,0,0
2020-02-07,"Chongqing","China",426,2,31
2020-02-07,"Cruise Ship","Others",61,0,0
2020-02-07,"Fujian","China",224,0,20
2020-02-07,"Gansu","China",67,0,9
2020-02-07,"Guangdong","China",1034,1,88
2020-02-07,"Guangxi","China",172,0,17
2020-02-07,"Guizhou","China",81,1,6
2020-02-07,"Hainan","China",117,2,10
2020-02-07,"Hebei","China",172,1,22
2020-02-07,"Heilongjiang","China",277,3,12
2020-02-07,"Henan","China",914,3,86
2020-02-07,"Hong Kong","Hong Kong",25,1,0
2020-02-07,"Hubei","China",24953,699,1115
2020-02-07,"Hunan","China",772,0,112
2020-02-07,"Inner Mongolia","China",50,0,5
2020-02-07,"Jiangsu","China",408,0,43
2020-02-07,"Jiangxi","China",661,0,45
2020-02-07,"Jilin","China",65,1,4
2020-02-07,"Liaoning","China",99,0,7
2020-02-07,"London, ON","Canada",1,0,0
2020-02-07,"Los Angeles, CA","US",1,0,0
2020-02-07,"Macau","Macau",10,0,1
2020-02-07,"Madison, WI","US",1,0,0
2020-02-07,"New South Wales","Australia",4,0,2
2020-02-07,"Ningxia","China",43,0,5
2020-02-07,"Orange, CA","US",1,0,0
2020-02-07,"Qinghai","China",18,0,3
2020-02-07,"Queensland","Australia",5,0,0
2020-02-07,"San Benito, CA","US",2,0,0
2020-02-07,"Santa Clara, CA","US",2,0,0
2020-02-07,"Seattle, WA","US",1,0,0
2020-02-07,"Shaanxi","China",184,0,17
2020-02-07,"Shandong","China",386,0,37
2020-02-07,"Shanghai","China",277,1,30
2020-02-07,"Shanxi","China",104,0,15
2020-02-07,"Sichuan","China",344,1,42
2020-02-07,"South Australia","Australia",2,0,0
2020-02-07,"Taiwan","Taiwan",16,0,1
2020-02-07,"Tempe, AZ","US",1,0,0
2020-02-07,"Tianjin","China",81,1,2
2020-02-07,"Tibet","China",1,0,0
2020-02-07,"Toronto, ON","Canada",2,0,0
2020-02-07,"Victoria","Australia",4,0,0
2020-02-07,"Xinjiang","China",39,0,0
2020-02-07,"Yunnan","China",138,0,12
2020-02-07,"Zhejiang","China",1006,0,123
2020-02-08,"","Belgium",1,0,0
2020-02-08,"","Cambodia",1,0,0
2020-02-08,"","Finland",1,0,0
2020-02-08,"","France",11,0,0
2020-02-08,"","Germany",13,0,0
2020-02-08,"","India",3,0,0
2020-02-08,"","Italy",3,0,0
2020-02-08,"","Japan",25,0,1
2020-02-08,"","Korea, South",24,0,1
2020-02-08,"","Malaysia",16,0,1
2020-02-08,"","Nepal",1,0,0
2020-02-08,"","Philippines",3,1,0
2020-02-08,"","Russia",2,0,0
2020-02-08,"","Singapore",33,0,2
2020-02-08,"","Spain",1,0,0
2020-02-08,"","Sri Lanka",1,0,1
2020-02-08,"","Sweden",1,0,0
2020-02-08,"","Thailand",32,0,10
2020-02-08,"","United Arab Emirates",7,0,0
2020-02-08,"","United Kingdom",3,0,0
2020-02-08,"","Vietnam",13,0,1
2020-02-08,"Anhui","China",733,0,59
2020-02-08,"Beijing","China",315,2,34
2020-02-08,"Boston, MA","US",1,0,0
2020-02-08,"British Columbia","Canada",4,0,0
2020-02-08,"Chicago, IL","US",2,0,0
2020-02-08,"Chongqing","China",428,2,39
2020-02-08,"Cruise Ship","Others",61,0,0
2020-02-08,"Fujian","China",239,0,24
2020-02-08,"Gansu","China",79,1,12
2020-02-08,"Guangdong","China",1095,1,112
2020-02-08,"Guangxi","China",183,0,17
2020-02-08,"Guizhou","China",89,1,7
2020-02-08,"Hainan","China",124,2,14
2020-02-08,"Hebei","China",195,1,30
2020-02-08,"Heilongjiang","China",295,5,13
2020-02-08,"Henan","China",981,4,116
2020-02-08,"Hong Kong","Hong Kong",26,1,0
2020-02-08,"Hubei","China",27100,780,1439
2020-02-08,"Hunan","China",803,1,156
2020-02-08,"Inner Mongolia","China",52,0,5
2020-02-08,"Jiangsu","China",439,0,51
2020-02-08,"Jiangxi","China",698,0,55
2020-02-08,"Jilin","China",69,1,4
2020-02-08,"Liaoning","China",105,0,8
2020-02-08,"London, ON","Canada",1,0,0
2020-02-08,"Los Angeles, CA","US",1,0,0
2020-02-08,"Macau","Macau",10,0,1
2020-02-08,"Madison, WI","US",1,0,0
2020-02-08,"New South Wales","Australia",4,0,2
2020-02-08,"Ningxia","China",45,0,15
2020-02-08,"Orange, CA","US",1,0,0
2020-02-08,"Qinghai","China",18,0,3
2020-02-08,"Queensland","Australia",5,0,0
2020-02-08,"San Benito, CA","US",2,0,0
2020-02-08,"Santa Clara, CA","US",2,0,0
2020-02-08,"Seattle, WA","US",1,0,0
2020-02-08,"Shaanxi","China",195,0,20
2020-02-08,"Shandong","China",416,0,44
2020-02-08,"Shanghai","China",286,1,41
2020-02-08,"Shanxi","China",115,0,21
2020-02-08,"Sichuan","China",364,1,60
2020-02-08,"South Australia","Australia",2,0,0
2020-02-08,"Taiwan","Taiwan",17,0,1
2020-02-08,"Tempe, AZ","US",1,0,0
2020-02-08,"Tianjin","China",88,1,4
2020-02-08,"Tibet","China",1,0,0
2020-02-08,"Toronto, ON","Canada",2,0,0
2020-02-08,"Victoria","Australia",4,0,0
2020-02-08,"Xinjiang","China",42,0,0
2020-02-08,"Yunnan","China",138,0,17
2020-02-08,"Zhejiang","China",1048,0,175
2020-02-09,"","Belgium",1,0,0
2020-02-09,"","Cambodia",1,0,0
2020-02-09,"","Finland",1,0,0
2020-02-09,"","France",11,0,0
2020-02-09,"","Germany",14,0,0
2020-02-09,"","India",3,0,0
2020-02-09,"","Italy",3,0,0
2020-02-09,"","Japan",26,0,1
2020-02-09,"","Korea, South",25,0,3
2020-02-09,"","Malaysia",16,0,1
2020-02-09,"","Nepal",1,0,0
2020-02-09,"","Philippines",3,1,0
2020-02-09,"","Russia",2,0,0
2020-02-09,"","Singapore",40,0,2
2020-02-09,"","Spain",2,0,0
2020-02-09,"","Sri Lanka",1,0,1
2020-02-09,"","Sweden",1,0,0
2020-02-09,"","Thailand",32,0,10
2020-02-09,"","United Arab Emirates",7,0,0
2020-02-09,"","United Kingdom",3,0,0
2020-02-09,"","Vietnam",13,0,1
2020-02-09,"Anhui","China",779,1,72
2020-02-09,"Beijing","China",326,2,37
2020-02-09,"Boston, MA","US",1,0,0
2020-02-09,"British Columbia","Canada",4,0,0
2020-02-09,"Chicago, IL","US",2,0,2
2020-02-09,"Chongqing","China",468,2,51
2020-02-09,"Diamond Princess cruise ship","Others",64,0,0
2020-02-09,"Fujian","China",250,0,35
2020-02-09,"Gansu","China",83,2,16
2020-02-09,"Guangdong","China",1131,1,141
2020-02-09,"Guangxi","China",195,1,18
2020-02-09,"Guizhou","China",99,1,7
2020-02-09,"Hainan","China",131,3,19
2020-02-09,"Hebei","China",206,2,34
2020-02-09,"Heilongjiang","China",307,6,14
2020-02-09,"Henan","China",1033,6,153
2020-02-09,"Hong Kong","Hong Kong",29,1,0
2020-02-09,"Hubei","China",29631,871,1795
2020-02-09,"Hunan","China",838,1,186
2020-02-09,"Inner Mongolia","China",54,0,5
2020-02-09,"Jiangsu","China",468,0,71
2020-02-09,"Jiangxi","China",740,0,73
2020-02-09,"Jilin","China",78,1,12
2020-02-09,"Liaoning","China",107,0,12
2020-02-09,"London, ON","Canada",1,0,0
2020-02-09,"Los Angeles, CA","US",1,0,0
2020-02-09,"Macau","Macau",10,0,1
2020-02-09,"Madison, WI","US",1,0,0
2020-02-09,"New South Wales","Australia",4,0,2
2020-02-09,"Ningxia","China",45,0,13
2020-02-09,"Orange, CA","US",1,0,0
2020-02-09,"Qinghai","China",18,0,3
2020-02-09,"Queensland","Australia",5,0,0
2020-02-09,"San Benito, CA","US",2,0,0
2020-02-09,"Santa Clara, CA","US",2,0,0
2020-02-09,"Seattle, WA","US",1,0,1
2020-02-09,"Shaanxi","China",208,0,25
2020-02-09,"Shandong","China",444,1,63
2020-02-09,"Shanghai","China",293,1,44
2020-02-09,"Shanxi","China",119,0,25
2020-02-09,"Sichuan","China",386,1,71
2020-02-09,"South Australia","Australia",2,0,0
2020-02-09,"Taiwan","Taiwan",18,0,1
2020-02-09,"Tempe, AZ","US",1,0,0
2020-02-09,"Tianjin","China",91,1,4
2020-02-09,"Tibet","China",1,0,0
2020-02-09,"Toronto, ON","Canada",2,0,0
2020-02-09,"Victoria","Australia",4,0,0
2020-02-09,"Xinjiang","China",45,0,0
2020-02-09,"Yunnan","China",141,0,18
2020-02-09,"Zhejiang","China",1075,0,201
2020-02-10,"","Belgium",1,0,0
2020-02-10,"","Cambodia",1,0,0
2020-02-10,"","Finland",1,0,0
2020-02-10,"","France",11,0,0
2020-02-10,"","Germany",14,0,0
2020-02-10,"","India",3,0,0
2020-02-10,"","Italy",3,0,0
2020-02-10,"","Japan",26,0,4
2020-02-10,"","Korea, South",27,0,3
2020-02-10,"","Malaysia",18,0,1
2020-02-10,"","Nepal",1,0,0
2020-02-10,"","Philippines",3,1,0
2020-02-10,"","Russia",2,0,0
2020-02-10,"","Singapore",45,0,2
2020-02-10,"","Spain",2,0,0
2020-02-10,"","Sri Lanka",1,0,1
2020-02-10,"","Sweden",1,0,0
2020-02-10,"","Thailand",32,0,10
2020-02-10,"","United Arab Emirates",8,0,0
2020-02-10,"","United Kingdom",8,0,0
2020-02-10,"","Vietnam",14,0,1
2020-02-10,"Anhui","China",830,3,88
2020-02-10,"Beijing","China",337,2,44
2020-02-10,"Boston, MA","US",1,0,0
2020-02-10,"British Columbia","Canada",4,0,0
2020-02-10,"Chicago, IL","US",2,0,2
2020-02-10,"Chongqing","China",486,2,66
2020-02-10,"Diamond Princess cruise ship","Others",135,0,0
2020-02-10,"Fujian","China",261,0,39
2020-02-10,"Gansu","China",83,2,17
2020-02-10,"Guangdong","China",1159,1,167
2020-02-10,"Guangxi","China",210,1,24
2020-02-10,"Guizhou","China",109,1,10
2020-02-10,"Hainan","China",138,3,19
2020-02-10,"Hebei","China",218,2,41
2020-02-10,"Heilongjiang","China",331,7,30
2020-02-10,"Henan","China",1073,6,191
2020-02-10,"Hong Kong","Hong Kong",38,1,0
2020-02-10,"Hubei","China",31728,974,2222
2020-02-10,"Hunan","China",879,1,208
2020-02-10,"Inner Mongolia","China",58,0,5
2020-02-10,"Jiangsu","China",492,0,81
2020-02-10,"Jiangxi","China",771,1,105
2020-02-10,"Jilin","China",80,1,13
2020-02-10,"Liaoning","China",108,0,13
2020-02-10,"London, ON","Canada",1,0,0
2020-02-10,"Los Angeles, CA","US",1,0,0
2020-02-10,"Macau","Macau",10,0,1
2020-02-10,"Madison, WI","US",1,0,0
2020-02-10,"New South Wales","Australia",4,0,2
2020-02-10,"Ningxia","China",49,0,13
2020-02-10,"Orange, CA","US",1,0,0
2020-02-10,"Qinghai","China",18,0,3
2020-02-10,"Queensland","Australia",5,0,0
2020-02-10,"San Benito, CA","US",2,0,0
2020-02-10,"Santa Clara, CA","US",2,0,0
2020-02-10,"Seattle, WA","US",1,0,1
2020-02-10,"Shaanxi","China",213,0,30
2020-02-10,"Shandong","China",466,1,66
2020-02-10,"Shanghai","China",299,1,48
2020-02-10,"Shanxi","China",119,0,25
2020-02-10,"Sichuan","China",405,1,80
2020-02-10,"South Australia","Australia",2,0,0
2020-02-10,"Taiwan","Taiwan",18,0,1
2020-02-10,"Tempe, AZ","US",1,0,0
2020-02-10,"Tianjin","China",95,1,8
2020-02-10,"Tibet","China",1,0,0
2020-02-10,"Toronto, ON","Canada",2,0,0
2020-02-10,"Victoria","Australia",4,0,0
2020-02-10,"Xinjiang","China",49,0,0
2020-02-10,"Yunnan","China",149,0,19
2020-02-10,"Zhejiang","China",1092,0,242
2020-02-11,"","Belgium",1,0,0
2020-02-11,"","Cambodia",1,0,0
2020-02-11,"","Finland",1,0,0
2020-02-11,"","France",11,0,0
2020-02-11,"","Germany",16,0,0
2020-02-11,"","India",3,0,0
2020-02-11,"","Italy",3,0,0
2020-02-11,"","Japan",26,0,9
2020-02-11,"","Korea, South",28,0,3
2020-02-11,"","Malaysia",18,0,3
2020-02-11,"","Nepal",1,0,0
2020-02-11,"","Philippines",3,1,0
2020-02-11,"","Russia",2,0,0
2020-02-11,"","Singapore",47,0,9
2020-02-11,"","Spain",2,0,0
2020-02-11,"","Sri Lanka",1,0,1
2020-02-11,"","Sweden",1,0,0
2020-02-11,"","Thailand",33,0,10
2020-02-11,"","United Arab Emirates",8,0,0
2020-02-11,"","United Kingdom",8,0,0
2020-02-11,"","Vietnam",15,0,6
2020-02-11,"Anhui","China",860,4,105
2020-02-11,"Beijing","China",342,3,48
2020-02-11,"Boston, MA","US",1,0,0
2020-02-11,"British Columbia","Canada",4,0,0
2020-02-11,"Chicago, IL","US",2,0,2
2020-02-11,"Chongqing","China",505,3,79
2020-02-11,"Diamond Princess cruise ship","Others",135,0,0
2020-02-11,"Fujian","China",267,0,45
2020-02-11,"Gansu","China",86,2,24
2020-02-11,"Guangdong","China",1177,1,212
2020-02-11,"Guangxi","China",215,1,33
2020-02-11,"Guizhou","China",127,1,17
2020-02-11,"Hainan","China",144,3,20
2020-02-11,"Hebei","China",239,2,48
2020-02-11,"Heilongjiang","China",360,8,28
2020-02-11,"Henan","China",1105,7,218
2020-02-11,"Hong Kong","Hong Kong",49,1,0
2020-02-11,"Hubei","China",33366,1068,2639
2020-02-11,"Hunan","China",912,1,247
2020-02-11,"Inner Mongolia","China",58,0,5
2020-02-11,"Jiangsu","China",515,0,93
2020-02-11,"Jiangxi","China",804,1,128
2020-02-11,"Jilin","China",81,1,18
2020-02-11,"Liaoning","China",111,0,19
2020-02-11,"London, ON","Canada",1,0,0
2020-02-11,"Los Angeles, CA","US",1,0,0
2020-02-11,"Macau","Macau",10,0,1
2020-02-11,"Madison, WI","US",1,0,0
2020-02-11,"New South Wales","Australia",4,0,2
2020-02-11,"Ningxia","China",53,0,22
2020-02-11,"Orange, CA","US",1,0,0
2020-02-11,"Qinghai","China",18,0,5
2020-02-11,"Queensland","Australia",5,0,0
2020-02-11,"San Benito, CA","US",2,0,0
2020-02-11,"San Diego County, CA","US",1,0,0
2020-02-11,"Santa Clara, CA","US",2,0,0
2020-02-11,"Seattle, WA","US",1,0,1
2020-02-11,"Shaanxi","China",219,0,32
2020-02-11,"Shandong","China",487,1,80
